Year,Rainfall,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13
20/08/02,10.177796,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
21/08/02,8.884766,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
22/08/02,5.792832,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
23/08/02,3.4779332,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
24/08/02,7.780075,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
25/08/02,12.443418,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
26/08/02,10.239747,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
27/08/02,8.916499,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
28/08/02,8.154347,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
29/08/02,6.861698,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
30/08/02,7.624691,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
31/08/02,10.587243,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
01/09/02,9.51466,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
02/09/02,9.28198,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
03/09/02,8.4835005,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
04/09/02,6.3826237,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
05/09/02,6.598522,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
06/09/02,8.99071,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
07/09/02,10.797463,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
08/09/02,11.016345,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
09/09/02,9.514099,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
10/09/02,8.930035,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
11/09/02,8.888836,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
12/09/02,9.567286,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
13/09/02,8.040681,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
14/09/02,7.8422103,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
15/09/02,6.5419083,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
16/09/02,6.299077,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
17/09/02,8.65329,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
18/09/02,5.851559,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
19/09/02,6.067532,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
20/09/02,6.1589093,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
21/09/02,7.048533,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
22/09/02,5.370309,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
23/09/02,3.5090246,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
24/09/02,2.2646987,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
25/09/02,5.606547,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
26/09/02,6.205731,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
27/09/02,5.072908,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
28/09/02,1.6549927,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
29/09/02,1.2119632,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
30/09/02,1.0085925,-0.19,-0.26,-0.3,-0.38,-0.3,-0.31,-0.39,-0.35,-0.5,-0.26,-0.27,0.2,0.47
01/06/03,1.4184088,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
02/06/03,1.7060293,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
03/06/03,1.1321334,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
04/06/03,2.0283518,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
05/06/03,3.7270288,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
06/06/03,1.6002375,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
07/06/03,1.4954125,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
08/06/03,1.4441296,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
09/06/03,2.3641562,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
10/06/03,2.748634,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
11/06/03,3.6872406,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
12/06/03,3.0909555,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
13/06/03,4.896817,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
14/06/03,5.523321,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
15/06/03,4.0963345,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
16/06/03,4.55416,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
17/06/03,7.1157937,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
18/06/03,6.487464,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
19/06/03,5.5507107,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
20/06/03,5.67115,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
21/06/03,4.052316,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
22/06/03,3.104547,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
23/06/03,2.4966486,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
24/06/03,3.4276314,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
25/06/03,5.1524296,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
26/06/03,8.38277,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
27/06/03,10.295759,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
28/06/03,7.498068,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
29/06/03,5.116522,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
30/06/03,5.217205,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
01/07/03,5.1978364,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
02/07/03,5.0960073,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
03/07/03,7.0610137,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
04/07/03,4.290267,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
05/07/03,4.3160253,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
06/07/03,4.207468,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
07/07/03,3.8903344,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
08/07/03,5.0483522,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
09/07/03,6.053529,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
10/07/03,5.64686,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
11/07/03,7.1499634,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
12/07/03,9.952874,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
13/07/03,14.414281,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
14/07/03,12.7826805,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
15/07/03,12.161306,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
16/07/03,9.200813,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
17/07/03,8.917415,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
18/07/03,8.176646,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
19/07/03,12.163728,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
20/07/03,14.023862,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
21/07/03,13.114276,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
22/07/03,14.115278,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
23/07/03,13.81838,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
24/07/03,13.509876,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
25/07/03,8.560055,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
26/07/03,8.473169,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
27/07/03,9.477631,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
28/07/03,10.131539,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
29/07/03,10.899305,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
30/07/03,10.587386,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
31/07/03,8.845068,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
01/08/03,9.45144,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
02/08/03,10.115515,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
03/08/03,11.32717,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
04/08/03,9.780883,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
05/08/03,8.8870325,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
06/08/03,9.181898,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
07/08/03,12.146288,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
08/08/03,8.916063,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
09/08/03,4.828658,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
10/08/03,5.474764,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
11/08/03,6.3072186,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
12/08/03,10.160618,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
13/08/03,13.510788,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
14/08/03,9.471446,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
15/08/03,6.1318126,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
16/08/03,7.0405703,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
17/08/03,7.03664,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
18/08/03,6.939359,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
19/08/03,7.8604913,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
20/08/03,10.571118,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
21/08/03,8.48571,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
22/08/03,5.7019305,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
23/08/03,8.396398,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
24/08/03,10.724206,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
25/08/03,11.695611,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
26/08/03,9.177327,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
27/08/03,8.271794,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
28/08/03,7.029749,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
29/08/03,7.8042617,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
30/08/03,9.4224615,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
31/08/03,7.6325374,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
01/09/03,6.249267,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
02/09/03,7.7460637,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
03/09/03,6.5519576,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
04/09/03,4.801473,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
05/09/03,6.371075,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
06/09/03,9.501065,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
07/09/03,6.27011,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
08/09/03,7.103743,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
09/09/03,5.662026,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
10/09/03,6.193686,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
11/09/03,7.565452,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
12/09/03,9.934047,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
13/09/03,6.7963533,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
14/09/03,7.107173,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
15/09/03,8.317546,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
16/09/03,5.493649,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
17/09/03,6.6913414,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
18/09/03,7.4272895,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
19/09/03,6.516284,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
20/09/03,3.961666,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
21/09/03,3.1392527,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
22/09/03,6.604056,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
23/09/03,4.798976,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
24/09/03,6.2225842,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
25/09/03,6.0018373,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
26/09/03,5.211646,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
27/09/03,5.877259,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
28/09/03,5.079116,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
29/09/03,4.5885134,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
30/09/03,5.4477453,0.47,0.77,1.44,1.21,1.44,1.4,1.54,1.39,1.33,0.93,0.79,0.36,-0.1
01/06/04,2.4317896,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
02/06/04,1.6975766,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
03/06/04,1.9098699,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
04/06/04,1.342324,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
05/06/04,1.493968,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
06/06/04,2.4473026,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
07/06/04,3.0495024,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
08/06/04,2.9964268,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
09/06/04,4.51971,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
10/06/04,7.547621,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
11/06/04,6.703769,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
12/06/04,6.872044,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
13/06/04,5.8376245,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
14/06/04,3.7081647,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
15/06/04,4.1395245,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
16/06/04,5.3706746,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
17/06/04,5.5183887,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
18/06/04,7.166528,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
19/06/04,7.4670286,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
20/06/04,8.575226,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
21/06/04,10.342771,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
22/06/04,11.036438,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
23/06/04,10.006365,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
24/06/04,6.904429,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
25/06/04,5.0473485,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
26/06/04,6.4661627,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
27/06/04,7.743378,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
28/06/04,4.6301455,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
29/06/04,4.9341745,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
30/06/04,6.735514,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
01/07/04,7.2192945,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
02/07/04,9.433136,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
03/07/04,12.091523,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
04/07/04,11.336449,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
05/07/04,9.449017,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
06/07/04,9.91915,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
07/07/04,9.414116,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
08/07/04,10.329456,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
09/07/04,10.354432,-0.1,0.29,-0.49,-0.32,-0.6,-0.42,-0.76,-1.02,-0.73,-0.79,-0.85,-0.72,-0.4
